speed_mean,speed_std,speed_max,acc_mean,acc_std,acc_max,jerk_mean,jerk_std,smoothness_sal,n_movement_units,movement_efficiency,duration,sampling_rate,n_movement_phases,movement_time_ratio,dominant_period,periodicity_strength,time_to_peak_velocity,path_length,displacement,path_efficiency,workspace_x,workspace_y,workspace_z,workspace_volume,curvature_mean,curvature_std,curvature_max,curvature_median,total_angular_change,mean_angular_change,n_direction_changes,pos_var_x,pos_var_y,pos_var_z,pos_x_mean,pos_x_std,pos_x_skew,pos_x_kurt,pos_x_q25,pos_x_q75,pos_y_mean,pos_y_std,pos_y_skew,pos_y_kurt,pos_y_q25,pos_y_q75,pos_z_mean,pos_z_std,pos_z_skew,pos_z_kurt,pos_z_q25,pos_z_q75,vel_mean,vel_std,vel_skew,vel_kurt,vel_p10,vel_p90,acc_mean,acc_std,acc_p95,power_band_0_x,power_band_1_x,power_band_2_x,power_band_0_y,power_band_1_y,power_band_2_y,power_band_0_z,power_band_1_z,power_band_2_z,dominant_freq,spectral_centroid,spectral_spread,spectral_rolloff,spectral_flux,zero_crossing_rate,sequence_id
1.2696018531281004,0.48111000431851136,0.5785908439570826,1.33539398532679,1.6428510080424774,1.4785684940458428,1.2406782948462076,2.053316249605415,0.24551805997905507,0.13136449832230124,0.07752357005356782,0.04842912479017511,0.0,-0.37536030479795734,0.36340126358381875,-0.7812919617398524,-0.9781337076944429,-0.42715092493100426,1.3649658072239022,1.0270606904564274,0.07752357005356782,0.5963251248482738,1.71690220858815,-0.05489407901343701,0.8799881112926269,-0.3667002775517479,-0.16417076132031974,-0.1331716467809282,-0.8722422338781568,0.09853413099357032,0.2119766315333393,0.027455154193404083,0.2821659799533536,1.8769864845230038,-0.3401097221226673,-1.3053122642744197,0.6271963856301356,0.024439982242052138,-0.6393397118985017,-1.437454297980523,-0.9532593231275848,0.6482620813722462,1.7798420699598112,-0.08177121611771941,-0.751426782713853,-0.05029639999941471,1.301319142131921,0.19450153612339874,-0.06465949249923295,0.1182636920130975,-0.6367283391449907,0.19362456399600475,0.18500257227765507,1.2696018531281004,0.48111000431851136,-1.0695822456729123,-0.6927874522688188,1.7097835109884445,1.0613923773987242,1.33539398532679,1.6428510080424774,1.1816449998516922,0.5779252062271061,-0.4463961065403909,-0.39854709102331987,0.6239348788184825,-0.42136111750993543,-0.3559134176328178,0.5792087403451277,-0.45646134521858145,-0.381515587182429,-0.4938562219895607,0.6783758992261634,1.2007208680550459,0.9662603555602034,-0.9898392074134617,0.7437439773426509,grab_229473
0.19795486861329478,-0.2936536419359163,0.22101394842220018,1.160338086363144,0.7244021629336009,0.7234017969598423,1.0728828862999744,0.8580794068673537,-0.8973094076855294,-0.5774021231601613,-0.6310217420307053,-0.8429694533789844,0.0,2.210455128254636,-2.3163795281648936,-0.7812919617398524,-0.9781337076944429,-0.8431290392453208,-0.38610563753612553,-0.67219415796993,-0.6310217420307053,-0.8055372718272555,-0.1761337819853406,0.05836338288010594,-0.42117686187714426,-0.2007306613794224,-0.1273032016125448,-0.11749086268275644,0.2372454049948436,-0.12630313074720134,1.0689991453853878,-0.03474132972934591,-0.677124661140319,-0.4187285219603362,-0.19962822226693647,1.8111528714181617,-0.7903908099407355,1.0264976861357968,-0.4308530938459555,1.9689992052388205,1.4544554283036433,0.7890119352855811,-0.22182935973199136,-0.1466310564767557,-0.5395273507248575,0.7659240545206747,0.6917249421563773,1.6728701379067272,0.12225459894685431,-0.06438126732602492,-0.6689712796284881,1.3456132235390061,1.6586252554905159,0.19795486861329478,-0.2936536419359163,0.4689686954854533,0.6118309002976193,1.2716154220020548,-0.04236762894827965,1.160338086363144,0.7244021629336009,0.9532664742870429,0.14009286154920894,-0.0674569510966211,-0.23332105749227394,0.4838482612889234,-0.28267222923571783,-0.16105314947772,0.5368347712378587,-0.39704803676609407,-0.45420045511061113,1.1217431025599844,1.0095294422745829,0.6788987138052034,0.9221248495947157,0.5506835132832598,0.9616691926069176,reach_402950
-0.47583276323842877,-0.2881764137061838,-0.6521024447571544,-1.0191026332084419,-0.9400333685852875,-0.9386760062327729,-0.9033381557145099,-1.1051393205283815,-0.6100267480733159,-1.0499132041484696,0.8485986713386847,-0.8429694533789844,0.0,-0.37536030479795734,0.36340126358381875,0.43611799980716637,1.353112271793676,-0.9658425829680444,-1.0544020334757582,-0.2250958479491674,0.8485986713386847,-0.057206940602901026,0.2018144720299545,-0.8809814075006713,-0.41251538122760656,-0.27190793018000836,-0.14869360786317962,-0.13226925918734087,-0.13567701265921134,-0.8908665224049334,-0.7561594526712084,-0.8432956207250959,-0.2670691666563591,-0.0275486428046034,-0.701499805979422,-0.6139274549543046,0.020650876823035166,-0.029173789291772428,-0.6324709944328146,-0.5992360277740542,-0.5432400166956488,-0.9593531064901636,0.30266118299964534,-0.09706677701098279,-0.7454413039545925,-1.0636400196241247,-0.7081773643569207,-0.8820096588042546,-0.8312980602759696,-0.012924369316402355,-0.46691271569386184,-0.4611812467729665,-1.1795493720041914,-0.47583276323842877,-0.2881764137061838,-0.34237499182862824,-0.7294710098549934,-0.7549295424546899,-0.43633591594139565,-1.0191026332084419,-0.9400333685852875,-1.1744310833408305,0.6028115773865994,-0.4711883394773174,-0.4259602467441156,0.6214183072460082,-0.418751070508838,-0.3505833232514585,0.4764735334127469,-0.3905396779726191,-0.02399765583384072,-0.6407288878577012,-1.0377985561668441,-0.7320445164521922,-0.6667533651628267,0.4526219492624085,-0.9669689624818429,point_829678
0.32504482750380853,-0.20189445020425698,0.07874912869765353,0.10480720086965305,0.037001961551749056,-0.1978978108653117,0.10315991444385622,0.039003447967783524,-0.3161568457331333,-0.5774021231601613,0.4657795381470392,0.04842912479017511,0.0,-0.37536030479795734,0.36340126358381875,0.43611799980716637,0.7538311786728596,-0.15260536948355516,0.30614329263538015,0.6567494850081598,0.4657795381470392,-0.5723392681322718,1.7276212639817201,-0.6695317464224338,-0.2882175870891682,-0.26224715988995995,-0.12255044553877029,-0.10787373086735269,-0.7075777621347262,-0.2453272653929825,-0.39659400460849714,-0.2213307814975959,-0.61156148566326,1.8667627137127962,-0.6836131191447358,-1.4299893127893746,-0.5931637974670702,0.25544756180016054,-0.5249817054264563,-1.1285207560988484,-1.5135463415344672,-0.3149690933863278,1.7737879551791296,-0.1375913251498928,-0.7317865328915737,-0.9899921495922789,0.4363776821720437,-0.6262028827323949,-0.7640286227398474,-0.12366858928832736,-0.2138078026646218,-0.23917562808575474,-0.9042467779889517,0.32504482750380853,-0.20189445020425698,-0.26783618265500225,0.2340170658237726,0.6623080856169694,0.016730112442443563,0.10480720086965305,0.037001961551749056,-0.11230725672959398,0.5359275130731359,-0.42371736686609013,-0.27269627796762835,0.6288218666974136,-0.42657702842390327,-0.3519153274491528,0.24530368646629974,-0.14312873204611773,0.07034443740154446,-0.4938562219895607,0.13614820415413115,0.9432369694986098,0.17182124818143205,-0.7435126874790964,0.3841673721566109,grab_237478
-1.9241142450636586,-1.5890148152163308,-1.9440591689173041,-1.5165747467177972,-1.4723532309378657,-1.3758334251135147,-1.481570236302156,-1.4538748777750539,1.6679079268312613,0.8401311198047637,0.32034851557780913,1.8312262811284943,0.0,-0.37536030479795734,0.36340126358381875,1.0448229805806757,0.8749255035910719,0.9548311968718851,-1.1511316517913117,-0.5720271521279262,0.32034851557780913,0.006286077847541518,-0.7087706079584062,-0.7304675816640132,-0.48427623188109997,2.5578258194945387,1.8210195366748092,1.8373588795375533,2.10485658583202,1.1712902335159712,0.10123673143140886,1.022598896957404,-0.3479564310713202,-0.6623750731551307,-0.6762130059359235,-0.6881877902504892,-0.09459180281192484,-2.1126097368595564,0.6451368904139657,-0.5274408561297352,-0.7861347690910526,-1.8628607116947369,-0.752144959669799,1.7791287830396914,1.0217517102166795,-1.4144837290141776,-2.0178413723329616,-0.849475362863666,-0.7387792855392662,-1.947550177623237,0.36324521517263164,-0.4542672159209483,-1.157781394322084,-1.9241142450636586,-1.5890148152163308,0.46418339131196096,-0.2989742520013948,-1.6360472605808727,-1.7950774092893866,-1.5165747467177972,-1.4723532309378657,-1.4984221290069895,-0.08073339519513757,-0.4818833622639787,-0.4248337047740256,-0.4034336458139673,-0.3616669419759409,-0.28318680707911037,0.0452850389242951,-0.5176284557668891,-0.4805779248355702,-0.5428137772789409,0.07774705535330499,0.8728070023185999,0.7455828257327668,-0.11078068692898722,-0.26630266643836054,handover_839452
-0.3663827621089339,-0.8036488825033697,-0.5599162762328327,-0.2228688470882353,-0.5270156679484979,-0.43910901864616775,-0.16180523975546968,-0.49431982553022347,0.14252325404582655,-0.10489104217185294,0.34984212352804206,0.04842912479017511,0.0,-0.37536030479795734,0.36340126358381875,0.43611799980716637,0.25507358637211175,0.3049705562621931,-0.30135022176576864,0.08911461105670129,0.34984212352804206,0.27592020046488186,-0.07745443678539791,0.3674217376891091,0.10310816916843514,-0.17288121751138438,-0.11504907057156352,-0.09433716324716201,-0.23420796634181792,-0.10216314011525504,-0.1432201635536155,-0.03474132972934591,0.013078466307137502,-0.3047439464615869,0.0804912512803274,-1.1342846287691033,0.35831701751207984,0.04044972981634061,-0.6432992178357112,-1.2121669684705572,-0.8740709961504154,-0.23328678884912232,-0.04672847787643727,-0.12152870259533317,-0.7325108338676899,-0.20994217020995184,-0.20108711666836804,-1.5395578699985826,0.4341401528721142,0.05371279820198514,-0.6960701679848893,-1.5315889727796392,-1.2175475658075692,-0.3663827621089339,-0.8036488825033697,-1.3374240120544283,-0.20448335109500204,-0.10499898541244339,-0.6376258938716226,-0.2228688470882353,-0.5270156679484979,-0.41405575400548617,0.6104535762778411,-0.4792911336034497,-0.4280678950803668,0.58927892465033,-0.3802721637842566,-0.3503481072048391,0.7150174798956952,-0.592984769633773,-0.5103017276958898,-0.4938562219895607,-0.061004578671763024,0.9558317205841869,0.5690408018708177,-0.7984397877637929,0.2643085037612641,grab_944081
-0.3679115665645842,-0.9967145805710971,-1.014478429315757,1.0691593508022093,0.5985848499994395,0.39714192274347504,0.9696130393895686,1.1945316714320608,-0.7996869485983645,-0.10489104217185294,-1.10454426207825,-0.8429694533789844,0.0,-0.37536030479795734,0.36340126358381875,-0.7812919617398524,-0.9781337076944429,1.4884282914864235,-0.6882705407517645,-1.1126310595139624,-1.10454426207825,-0.5294251751288623,-0.8413390234256862,-0.9000225816867654,-0.5561235356068948,-0.13710085319025775,-0.13335614500558282,-0.10908887420170169,1.3105301631650705,-0.04180420440452009,1.27071419429259,0.27624108988440405,-0.5824982304617548,-0.6769596526311574,-0.7145093846419105,-0.7355771236079163,-0.5219572101637043,0.35830621348509856,-0.46371410996262535,-0.5086662087960495,-0.8683952376159177,0.6695031320079186,-0.8003817924071241,0.08305650347685281,-0.3745857819047951,0.9056171178976723,0.36174367120945533,-0.6038720381581597,-0.8879917365210014,-0.5246294071989154,-0.31418093760332594,-0.19130536916855942,-0.9427346459820443,-0.3679115665645842,-0.9967145805710971,-0.49881317052220264,-0.23640846341185268,0.8716572844286673,-0.6333847505796166,1.0691593508022093,0.5985848499994395,0.7643064351583911,0.32772527425389625,-0.18554554545754615,-0.3203237198332455,-0.05208721612895895,0.30573288577246915,-0.014895448298492108,-0.46472082323633973,0.6089901521772576,0.3744362839693687,-0.4448986667001806,0.9664169304978726,1.645128440509886,1.4517509211805633,-0.7455138439567738,0.9616691926069176,point_497650
-1.035995215617027,-1.086827110009548,-1.3672680595485103,0.1144548948138659,0.2978000295849937,-0.13706237941553975,0.3837343772404092,0.13764589654442408,-1.2150295338730848,0.8401311198047637,-0.6917701927161879,-0.8429694533789844,0.0,-0.37536030479795734,-2.3163795281648936,-0.7812919617398524,-0.9781337076944429,-1.2112696704134909,-1.1833413354575482,-1.0841298506591888,-0.6917701927161879,-0.5546457486123516,-0.8591075885715956,-0.9193164792492858,-0.5601287319498658,0.3681022939314986,0.009723180130000335,-0.011485785892913053,1.8634981571483542,-0.14089860367391885,1.0341569685357463,-0.0969378136520959,-0.5767573093228896,-0.680923173642525,-0.7151771683520923,0.3615478109656842,-0.5086677825418112,0.1237915701817239,-0.5531460473130192,0.47497402992802484,0.1734962721569242,2.3982387386998925,-0.8142651465815554,-0.32548245199038617,-0.5706250194736711,2.4942880356177257,1.9380508397886334,-0.8793427017805769,-0.8911433431526752,0.1383355880283298,-0.25666042784715437,-0.4396179609440881,-1.2062484936648852,-1.035995215617027,-1.086827110009548,-1.804887513003956,-0.34457300079857495,-1.037322482935521,-1.196551966874705,0.1144548948138659,0.2978000295849937,0.20060932183309746,0.5295193717054527,-0.3941154830328685,-0.3987160955950293,0.2629437899428095,-0.045671765962551826,-0.12913967868923787,0.3371557997313639,-0.23791629477896006,-0.026541928970444845,1.7092337660325465,1.4731802964020735,0.4734424187050542,0.9221248495947157,-0.40790445955859406,1.6045485776365043,point_282220
-0.5573068241320378,-0.5095831652429376,-0.7615180997724857,-0.4234193669907814,-0.6669332860291997,-0.7531816173517389,-0.33477389656675216,-0.604607401315318,-0.6495496019800686,-0.8136576636543155,0.45411211146055497,-0.8429694533789844,0.0,-0.37536030479795734,0.36340126358381875,0.43611799980716637,1.1511291516107351,-0.7204154955225975,-1.030179305065848,-0.41066252394314184,0.45411211146055497,-0.6882145885268025,-1.2403585873394587,0.9342842464162696,-0.5454600628088795,1.9243094663618905,1.461592044654656,1.0544737685960994,-0.07729048806989126,-0.5217195279435722,0.12506480975008047,-0.5323132011113458,-0.6384315239670099,-0.7486800770130124,0.8362689383122335,-0.31144173805494685,-0.6662925021872569,0.02017487642221174,-0.6112101604091758,-0.07947424603372809,-0.5354075836984045,0.9342604930513143,-1.193080299125988,-0.04298444811851213,0.2326836305550712,1.289606604265819,0.4448922484216128,0.8459418364876446,1.0755719032332351,0.015840099057973255,-0.7468922430887331,0.3210411170989443,1.2806768905333918,-0.5573068241320378,-0.5095831652429376,0.0717328172917801,-0.1372430807718371,-0.10412166327010194,-0.3805978299267469,-0.4234193669907814,-0.6669332860291997,-0.5562214801218848,0.5100672311238926,-0.37220066732145896,-0.37736427288596935,-0.5538906057901104,0.4979158717169374,2.19734129281982,0.7193366140016909,-0.5962303604527738,-0.5188538520644222,-0.4448986667001806,-0.6089927988408311,-0.29567342108647643,-0.3136693174389284,-0.35658755973925105,0.6402295000921244,reach_576963
0.838471772359425,0.3575073054775783,0.604556502990222,1.5321825310065487,1.3088589440074312,0.9490368712772408,1.3471621729718908,1.5879474245183411,-1.0965022321393196,-0.10489104217185294,-0.3083782171557433,-0.8429694533789844,0.0,-0.37536030479795734,0.36340126358381875,-0.7812919617398524,-0.9781337076944429,-0.8431290392453208,0.0401326790992509,-0.19900560464098166,-0.3083782171557433,-0.4266741033358302,-0.13600545293470456,0.811563851542637,-0.12146542448404388,-0.3105663343724195,-0.1616790233632487,-0.1383350794827696,0.0009156478787275384,-0.2634116775784539,0.7416949010983008,-0.1591342975748459,-0.5672390813278974,-0.34945396132851664,0.57117670515861,-0.3170863537928143,-0.48712448035352324,0.07872764150091822,-0.37091578702467654,-0.11974412968707056,-0.4530771209684763,-1.0412941529665467,-0.11241351326033348,-0.0951544743375085,-0.6995773043817257,-0.9677900506595624,-0.9958623269062647,-0.04542284336652866,0.8727705020417343,-0.10325245060684275,-0.6783417977891245,-0.429432536501687,0.43386214568420683,0.838471772359425,0.3575073054775783,0.5731932257726988,0.12466492973070478,1.580704298757526,0.7082169750283668,1.5321825310065487,1.3088589440074312,1.302025170189485,0.46718937986389547,-0.3574296235214832,-0.14715603156158896,0.4892405152687787,-0.2793372102296044,-0.2289682711775794,0.6653455908854097,-0.5421328548514969,-0.4997407052446106,1.1217431025599844,0.562852855649817,-0.42173722607164693,-0.3136693174389284,0.49147075585159344,0.8009493463495211,point_577317
